pid,gametime,fg2_rate,fg3_rate,home_team_name,tid,opp_1,dist_1,is_make,shot_distance
125,27.23333333,29,20,Bethlehem,1012,91605,2.957185457,FALSE,8.197600734
125,26.46666667,29,20,Bethlehem,1012,91605,5.298565742,FALSE,24.81211684
125,25.05,29,20,Bethlehem,1012,91604,2.9688466,FALSE,8.899788754
125,24.15,29,20,Bethlehem,1012,130772,1.839407562,TRUE,8.19220558
126,26.41666667,50,0,Bethlehem,1012,56302,3.090058418,TRUE,2.259755806
126,20.3,50,0,Bethlehem,1012,130770,2.713230877,FALSE,2.079713581
127,22.33333333,50,0,Bethlehem,1012,130770,4.165903354,FALSE,26.41590427
128,38.18333333,75,0,Bethlehem,1012,91598,1.593319941,TRUE,0.930891738
128,34.18333333,75,0,Bethlehem,1012,91603,11.42394707,FALSE,23.90147513
130,33.15,67,0,Bethlehem,1012,91605,3.442165643,TRUE,9.220316794
130,27.66666667,67,0,Bethlehem,1012,130772,6.307782437,FALSE,24.41986537
131,32.01666667,71,0,Bethlehem,1012,91605,2.59166425,TRUE,3.042414407
131,30.2,71,0,Bethlehem,1012,91604,6.173617748,TRUE,4.231996199
131,25.6,71,0,Bethlehem,1012,91604,14.61415184,FALSE,22.95716279
64,18.56666667,39,33,Bethel,1008,108156,10.22854844,FALSE,24.50944643
64,17.61666667,39,33,Bethel,1008,108156,3.146968662,TRUE,9.894787173
64,9.266666667,39,33,Bethel,1008,127480,10.77563017,FALSE,23.96511693
64,4.15,39,33,Bethel,1008,98371,2.928274222,FALSE,9.568618091
64,4,39,33,Bethel,1008,94366,5.226930046,FALSE,16.3966264
65,6.033333333,53,31,Bethel,1008,101820,2.078183608,FALSE,3.168428659
65,5.316666667,53,31,Bethel,1008,98371,8.15794044,FALSE,25.0056878
65,2.566666667,53,31,Bethel,1008,98371,8.228975262,FALSE,26.69058376
66,15,58,0,Bethel,1008,127480,2.470533518,FALSE,2.340860372
71,18.65,43,33,Bethel,1008,127480,3.796216852,FALSE,6.508604449
71,14.5,43,33,Bethel,1008,127480,7.127695689,TRUE,23.40002591
67,5.233333333,43,35,Bethel,1008,127480,7.199706016,TRUE,25.21397794
67,3.566666667,43,35,Bethel,1008,94361,10.60434585,TRUE,23.48272202
67,2.95,43,35,Bethel,1008,98371,11.36353828,TRUE,23.02371143
68,19.05,50,25,Bethel,1008,127480,3.056707762,FALSE,10.56860366
68,15.93333333,50,25,Bethel,1008,98371,14.01399198,FALSE,24.06925406
68,13.25,50,25,Bethel,1008,79755,2.927807351,FALSE,9.043964401
68,8.916666667,50,25,Bethel,1008,102774,3.521778114,TRUE,15.53436582
68,7.266666667,50,25,Bethel,1008,132262,3.015991469,TRUE,15.60382715
68,0.75,50,25,Bethel,1008,127480,6.480240389,FALSE,23.25784954
70,13.76666667,38,29,Bethel,1008,101820,10.39156545,FALSE,23.74766023
69,18.1,60,0,Bethel,1008,108156,1.401990114,TRUE,0.76623595
69,16.55,60,0,Bethel,1008,108156,5.514436223,FALSE,14.44228377
69,9.783333333,60,0,Bethel,1008,127480,1.370637419,FALSE,1.696603542
69,9.716666667,60,0,Bethel,1008,98371,2.132427382,FALSE,3.345906732
37,16.4,56,30,Bethel,1005,79757,2.159465736,TRUE,6.013239154
37,9.55,56,30,Bethel,1005,65924,5.067420676,FALSE,19.887473
39,13.38333333,55,0,Bethel,1005,74425,4.579742407,FALSE,7.553353034
39,8.5,55,0,Bethel,1005,79757,4.143429456,FALSE,8.902899539
38,19.33333333,67,30,Bethel,1005,65924,1.607655121,FALSE,5.162446308
38,19.26666667,67,30,Bethel,1005,65924,2.550164664,FALSE,4.350528684
38,17.83333333,67,30,Bethel,1005,57555,8.876689596,FALSE,24.35547921
38,3.8,67,30,Bethel,1005,65924,12.84840322,TRUE,23.04783398
38,2.7,67,30,Bethel,1005,92999,5.438995511,TRUE,23.0417663
38,1.8,67,30,Bethel,1005,65924,0.824535863,FALSE,1.824114585
38,0.266666667,67,30,Bethel,1005,65924,2.996096787,TRUE,2.120818823
41,15.58333333,49,32,Bethel,1005,79757,9.173392915,TRUE,24.87251738
41,9.933333333,49,32,Bethel,1005,92999,4.157620461,FALSE,20.04173077
40,17.3,59,42,Bethel,1005,65924,6.100955534,FALSE,23.93683709
40,14.76666667,59,42,Bethel,1005,65924,6.977137276,FALSE,24.59646536
40,11.53333333,59,42,Bethel,1005,57555,2.969834418,TRUE,3.058028004
105,8.45,100,0,Bethel,1005,79757,2.925149917,TRUE,3.797475574
105,3.266666667,100,0,Bethel,1005,92835,8.160298598,FALSE,23.03482063
44,16.9,48,24,Bethel,1005,57555,5.150922979,TRUE,25.86504996
44,7.716666667,48,24,Bethel,1005,92835,6.760360097,FALSE,26.39686225
44,4.466666667,48,24,Bethel,1005,74419,1.705639267,TRUE,5.855741539
64,36.95,39,32,Bethel,1008,108156,8.153564004,FALSE,23.39405142
64,29.61666667,39,32,Bethel,1008,79754,3.350290292,TRUE,8.09560616
64,26.66666667,39,32,Bethel,1008,128904,3.596460639,FALSE,15.06401143
64,24.4,39,32,Bethel,1008,128904,5.560496324,FALSE,23.61680536
64,22.56666667,39,32,Bethel,1008,127480,5.477609739,FALSE,15.47960844
65,30.21666667,53,30,Bethel,1008,127480,9.005200003,FALSE,25.88496787
65,28.45,53,30,Bethel,1008,127480,4.399660264,FALSE,23.41272525
66,38.45,61,0,Bethel,1008,132262,2.563631665,TRUE,3.152902603
66,37.61666667,61,0,Bethel,1008,127480,1.397287378,TRUE,3.386140008
71,37.7,43,33,Bethel,1008,127480,2.533473485,FALSE,9.321841056
67,31,45,33,Bethel,1008,108156,7.121793077,FALSE,23.23131738
67,25.08333333,45,33,Bethel,1008,128904,7.942051034,FALSE,24.24541426
67,20.86666667,45,33,Bethel,1008,108156,3.033796136,TRUE,0.932595722
68,39.16666667,49,26,Bethel,1008,98371,4.710254582,FALSE,17.95658762
68,35.76666667,49,26,Bethel,1008,79754,6.053612123,FALSE,23.38673447
68,29.05,49,26,Bethel,1008,98371,8.896176583,FALSE,23.55772202
68,25.68333333,49,26,Bethel,1008,79754,5.369191641,TRUE,4.966359562
68,20.35,49,26,Bethel,1008,79755,10.81102494,TRUE,22.64220545
70,31.13333333,37,28,Bethel,1008,128904,10.65772883,FALSE,24.02337106
70,20.9,37,28,Bethel,1008,127480,4.096406952,FALSE,24.70262328
37,38.16666667,56,28,Bethel,1005,57555,9.319817806,FALSE,25.25440735
37,33.68333333,56,28,Bethel,1005,92835,3.352450224,TRUE,7.018385473
37,21.4,56,28,Bethel,1005,74419,8.220406343,FALSE,24.97181554
38,29.86666667,65,31,Bethel,1005,74424,8.413307823,TRUE,24.25378473
63,24.75,63,6,Bethel,1005,92835,8.427956892,FALSE,22.8261573
40,38.91666667,58,42,Bethel,1005,65924,1.218362805,FALSE,1.346951649
40,38.88333333,58,42,Bethel,1005,65924,4.762758262,TRUE,5.397038641
40,37.21666667,58,42,Bethel,1005,65924,6.306044179,TRUE,15.55980353
40,35.5,58,42,Bethel,1005,74425,7.80832476,TRUE,2.378690454
40,34.3,58,42,Bethel,1005,74425,4.520708235,TRUE,4.245022826
40,31.43333333,58,42,Bethel,1005,65924,6.361260263,FALSE,19.2612461
40,30.51666667,58,42,Bethel,1005,65924,9.036172531,TRUE,23.23125923
40,22.25,58,42,Bethel,1005,65924,7.211559469,FALSE,23.14969934
41,39.71666667,47,32,Bethel,1005,74419,6.171447539,TRUE,24.07803648
41,34.46666667,47,32,Bethel,1005,57555,13.57524296,FALSE,26.99230095
41,33.06666667,47,32,Bethel,1005,93000,10.82420916,FALSE,23.76701366
41,26.31666667,47,32,Bethel,1005,74419,10.06773426,FALSE,27.33124611
44,36.26666667,48,24,Bethel,1005,79757,3.05654049,TRUE,4.072541461
44,34.4,48,24,Bethel,1005,74425,2.587674028,FALSE,3.760897457
55,4.816666667,69,33,Bethany,1007,92999,7.259879196,FALSE,26.47941757
55,2.216666667,69,33,Bethany,1007,74419,5.69561478,FALSE,26.72921933
56,5.433333333,66,0,Bethany,1007,65924,3.297302961,FALSE,6.102328886
58,18.46666667,49,39,Bethany,1007,65924,7.364780641,TRUE,2.856332542
58,12.98333333,49,39,Bethany,1007,92835,6.312187804,FALSE,20.82033575
58,9.3,49,39,Bethany,1007,65924,8.788199516,FALSE,23.53231885
58,4.733333333,49,39,Bethany,1007,92997,8.304386097,FALSE,7.266271823
58,0.083333333,49,39,Bethany,1007,92999,5.97867087,TRUE,20.74049923
57,7.333333333,50,28,Bethany,1007,92997,12.47174679,FALSE,23.09943174
57,3.033333333,50,28,Bethany,1007,74419,6.129073654,FALSE,31.176166
57,1.4,50,28,Bethany,1007,74424,3.815977993,FALSE,6.200861375
59,16.05,46,0,Bethany,1007,79757,4.638235262,FALSE,4.256468554
59,14.7,46,0,Bethany,1007,65924,4.625385201,TRUE,5.19768106
60,12.33333333,50,26,Bethany,1007,74419,7.32961244,FALSE,24.15683918
60,11.58333333,50,26,Bethany,1007,57555,5.052554316,FALSE,24.25245062
61,7.266666667,38,31,Bethany,1007,74419,6.052553173,FALSE,4.491684444
61,2.883333333,38,31,Bethany,1007,74424,6.339610182,FALSE,14.83172115
64,16.3,39,34,Bethany,1008,100137,2.8469866,TRUE,10.19392679
64,14.31666667,39,34,Bethany,1008,100137,7.78039291,TRUE,18.14985626
64,13.35,39,34,Bethany,1008,94388,2.823484499,TRUE,9.291843967
64,3.85,39,34,Bethany,1008,131258,7.22056313,FALSE,30.23368185
64,3.533333333,39,34,Bethany,1008,131258,7.069475589,FALSE,28.58212468
65,11.4,53,33,Bethany,1008,94697,7.918663317,TRUE,24.50074837
66,15.06666667,58,0,Bethany,1008,100137,7.57786972,FALSE,20.14437096
71,15.93333333,43,0,Bethany,1008,102146,2.736663084,TRUE,7.155788823
71,15,43,0,Bethany,1008,122342,5.228214903,FALSE,13.04048678
68,13.85,50,26,Bethany,1008,131258,4.615553063,FALSE,5.960666012
68,7.6,50,26,Bethany,1008,94697,8.283643478,FALSE,24.57491778
68,6.716666667,50,26,Bethany,1008,100137,6.965745639,FALSE,24.14793855
70,10.58333333,37,31,Bethany,1008,131258,4.075075353,TRUE,10.54598601
70,9.683333333,37,31,Bethany,1008,94697,7.071142628,FALSE,23.67987357
70,5.15,37,31,Bethany,1008,94697,14.70367003,TRUE,25.26596441
70,0.35,37,31,Bethany,1008,94388,2.301812653,FALSE,7.933834984
69,8.933333333,61,0,Bethany,1008,122342,5.703425882,FALSE,16.88381978
58,38.75,48,38,Bethany,1007,65924,3.520365781,TRUE,3.355739638
58,37.75,48,38,Bethany,1007,74419,5.142904809,FALSE,13.94755893
58,35.36666667,48,38,Bethany,1007,92999,13.495084,FALSE,23.86409361
58,32.23333333,48,38,Bethany,1007,65924,5.483554794,FALSE,18.77941181
58,23.66666667,48,38,Bethany,1007,79757,3.555197004,FALSE,4.788284542
57,39.53333333,49,29,Bethany,1007,74419,6.648770192,TRUE,5.220436072
57,31.55,49,29,Bethany,1007,74424,4.315583065,FALSE,4.971181774
57,28.75,49,29,Bethany,1007,92999,3.577713524,TRUE,13.85964948
57,24.9,49,29,Bethany,1007,92999,9.169616189,FALSE,23.96294565
57,20.68333333,49,29,Bethany,1007,74419,6.23135081,FALSE,29.12742243
59,34.55,48,0,Bethany,1007,57555,2.85712192,TRUE,5.815204449
60,38.26666667,50,25,Bethany,1007,74419,11.94475087,FALSE,24.77149396
61,27.4,36,29,Bethany,1007,92999,9.391623841,FALSE,23.8447165
61,21.55,36,29,Bethany,1007,74419,3.784447162,FALSE,23.50163341
64,25.78333333,40,34,Bethany,1008,131258,7.171526761,FALSE,13.49181976
92,31.85,43,0,Bethany,1008,131258,4.753748095,FALSE,4.916314383
65,31.9,56,32,Bethany,1008,122342,3.838000898,FALSE,25.14952956
65,27.83333333,56,32,Bethany,1008,94697,6.705757665,FALSE,23.69736765
65,26.95,56,32,Bethany,1008,102146,13.11513646,FALSE,26.51283343
65,25.05,56,32,Bethany,1008,130531,11.72372448,TRUE,2.912092509
71,24.41666667,43,0,Bethany,1008,94697,4.08357181,TRUE,7.463928306
67,39.83333333,43,31,Bethany,1008,131258,3.702282211,TRUE,1.49287233
67,27.71666667,43,31,Bethany,1008,100137,14.06014652,TRUE,24.70079768
70,23.06666667,38,30,Bethany,1008,131258,13.96904619,FALSE,23.98807744
69,28.48333333,61,0,Bethany,1008,100137,11.62073806,TRUE,18.26744195
69,25.76666667,61,0,Bethany,1008,102146,3.542338005,FALSE,6.546328215
64,17.26666667,36,36,Bethel,1008,84709,3.203450885,TRUE,5.736864666
64,13.85,36,36,Bethel,1008,84718,7.636637696,FALSE,25.96995111
64,11.18333333,36,36,Bethel,1008,84718,7.938956267,FALSE,25.2953998
64,7.4,36,36,Bethel,1008,84721,5.292201367,TRUE,19.10046807
64,5.283333333,36,36,Bethel,1008,131866,5.970484315,TRUE,17.07447609
64,3.416666667,36,36,Bethel,1008,84709,13.01125594,FALSE,25.34612406
64,0.05,36,36,Bethel,1008,93793,4.12820159,FALSE,24.55727697
93,4.133333333,50,0,Bethel,1008,103094,3.694878454,TRUE,8.898684452
65,10.9,57,33,Bethel,1008,84709,7.86740575,FALSE,18.60807591
71,19.46666667,43,0,Bethel,1008,84721,5.095212122,FALSE,7.594832808
68,18.66666667,52,23,Bethel,1008,84718,2.519388204,TRUE,12.56878328
68,15.68333333,52,23,Bethel,1008,84721,9.841239295,FALSE,4.950726683
68,5.966666667,52,23,Bethel,1008,84721,4.927087696,FALSE,18.08929031
70,16.2,34,30,Bethel,1008,84721,2.184430971,TRUE,6.322199962
69,16.65,57,0,Bethel,1008,84709,2.962961824,TRUE,8.459833455
27,15.78333333,26,22,Bethel,1004,65924,2.598247147,FALSE,7.652537322
28,19.71666667,35,0,Bethel,1004,65924,1.5038599,FALSE,5.312864294
29,13.35,45,36,Bethel,1004,57555,4.633406872,FALSE,22.881233
29,7.566666667,45,36,Bethel,1004,79757,6.198924706,FALSE,24.31102042
29,4.866666667,45,36,Bethel,1004,92997,5.461435896,TRUE,19.82823989
29,4.5,45,36,Bethel,1004,92997,5.382363761,FALSE,23.58660862
29,2.05,45,36,Bethel,1004,93000,4.563299351,FALSE,16.96663337
31,10.71666667,49,35,Bethel,1004,65924,9.126118084,TRUE,23.24731735
31,6.933333333,49,35,Bethel,1004,74419,10.38661559,TRUE,18.1847251
31,0.95,49,35,Bethel,1004,79757,3.887546214,FALSE,7.411205515
31,0.4,49,35,Bethel,1004,79757,2.973769737,FALSE,5.094258215
47,9.233333333,50,50,Bethel,1004,92835,4.997476462,FALSE,25.56600985
47,8.933333333,50,50,Bethel,1004,74419,10.53153217,FALSE,22.89723786
32,11.68333333,48,0,Bethel,1004,74419,3.403654483,FALSE,16.01636935
32,1.666666667,48,0,Bethel,1004,65924,10.8870062,FALSE,22.69526637
101,13.3,33,0,Bethel,1004,92997,2.930282388,TRUE,4.356444094
101,0.916666667,33,0,Bethel,1004,74419,4.173369048,FALSE,1.882699107
34,11.43333333,44,47,Bethel,1004,74419,10.42512245,FALSE,28.50184899
34,8.1,44,47,Bethel,1004,93000,7.616441618,TRUE,22.99456943
34,6.3,44,47,Bethel,1004,74425,6.368418064,TRUE,28.46369297
64,30.85,34,35,Bethel,1008,84721,8.776630267,FALSE,28.14283
64,27.38333333,34,35,Bethel,1008,108030,2.964093232,FALSE,10.82814489
64,22.78333333,34,35,Bethel,1008,93794,2.818707485,FALSE,6.711479277
92,25.33333333,38,0,Bethel,1008,93794,0.180565464,FALSE,4.709604395
65,30.66666667,57,33,Bethel,1008,108030,7.642226469,TRUE,23.57008066
65,29.85,57,33,Bethel,1008,131865,10.59716856,FALSE,24.74204652
71,36.91666667,44,0,Bethel,1008,84718,2.42987126,TRUE,3.71792571
71,27.63333333,44,0,Bethel,1008,93794,3.05126763,FALSE,5.637121874
67,32.23333333,42,34,Bethel,1008,131865,11.29621942,FALSE,23.58373066
67,22.1,42,34,Bethel,1008,93794,11.90946547,TRUE,23.8397732
68,38.83333333,52,24,Bethel,1008,84718,5.373965846,FALSE,24.55035363
68,38.01666667,52,24,Bethel,1008,84719,12.09815478,TRUE,18.56628776
68,34.6,52,24,Bethel,1008,84719,2.743718062,FALSE,13.79679042
68,27.28333333,52,24,Bethel,1008,108030,6.203325826,FALSE,16.5718278
68,26.76666667,52,24,Bethel,1008,84721,9.002888595,TRUE,22.87307202
69,31.68333333,58,0,Bethel,1008,124126,3.179149196,TRUE,1.290742667
69,27.35,58,0,Bethel,1008,131865,2.113655548,FALSE,1.871243999
69,26.36666667,58,0,Bethel,1008,108030,5.389629306,TRUE,6.829767268
69,22.75,58,0,Bethel,1008,84718,1.555339636,TRUE,4.731800518
70,37.03333333,38,29,Bethel,1008,84718,9.12418651,FALSE,24.64774738
70,33.83333333,38,29,Bethel,1008,108030,0.657912728,TRUE,2.18933086
70,33.13333333,38,29,Bethel,1008,131865,5.071675666,FALSE,24.28838004
27,27.06666667,25,25,Bethel,1004,65924,11.38009332,TRUE,24.26038141
27,25.11666667,25,25,Bethel,1004,79757,4.207061698,FALSE,9.796158074
27,22.91666667,25,25,Bethel,1004,93000,7.361837976,FALSE,26.03119538
28,33.41666667,33,0,Bethel,1004,74425,2.129760514,FALSE,0.749583991
29,39.55,46,33,Bethel,1004,57555,7.723837395,FALSE,25.10955995
29,36.23333333,46,33,Bethel,1004,57555,6.775649515,FALSE,20.86897864
29,35.31666667,46,33,Bethel,1004,79757,12.45218478,FALSE,24.06921024
29,29.3,46,33,Bethel,1004,74419,5.453586097,FALSE,24.6216137
29,26.6,46,33,Bethel,1004,93000,6.233109899,FALSE,28.81734344
29,25.71666667,46,33,Bethel,1004,79757,7.498729273,TRUE,15.27020235
29,22.51666667,46,33,Bethel,1004,92997,5.147061847,FALSE,23.15810261
30,32.81666667,49,0,Bethel,1004,74425,9.213871009,FALSE,24.73409174
30,31.35,49,0,Bethel,1004,74419,5.16391501,TRUE,14.98981616
30,27.86666667,49,0,Bethel,1004,65924,3.825152728,FALSE,14.58852908
30,24.3,49,0,Bethel,1004,92997,3.898358644,TRUE,10.63840486
30,21.81666667,49,0,Bethel,1004,65924,4.068889779,TRUE,11.32722067
30,20.4,49,0,Bethel,1004,95018,8.804965925,FALSE,28.47788208
31,38.33333333,46,35,Bethel,1004,79757,8.138257041,FALSE,26.09539239
31,30.18333333,46,35,Bethel,1004,65924,4.808133424,FALSE,5.926562991
31,28.03333333,46,35,Bethel,1004,74419,0.718983192,FALSE,1.059360832
47,33.46666667,50,50,Bethel,1004,74425,2.590031496,FALSE,11.92014418
47,32.06666667,50,50,Bethel,1004,92999,13.07871878,TRUE,26.03890189
47,30.38333333,50,50,Bethel,1004,92999,8.120775569,FALSE,28.03157625
33,34.98333333,33,0,Bethel,1004,74425,1.121553127,FALSE,2.695441187
33,23.9,33,0,Bethel,1004,92997,3.249522549,FALSE,6.12781696
34,37.41666667,44,46,Bethel,1004,79757,11.12089683,FALSE,23.64477147
55,14.96666667,86,29,Bethel,1007,92835,3.580983882,TRUE,24.31718062
55,10.15,86,29,Bethel,1007,92835,7.072751443,TRUE,28.53090373
56,6.516666667,67,0,Bethel,1007,74419,7.429228012,TRUE,2.312340594
56,4.033333333,67,0,Bethel,1007,92835,2.352456082,TRUE,1.038260165
56,2.466666667,67,0,Bethel,1007,65924,3.594790203,TRUE,3.980573014
57,17,50,22,Bethel,1007,92999,10.40178926,TRUE,24.03175056
57,15.63333333,50,22,Bethel,1007,92999,8.890804001,FALSE,27.17877044
57,6.966666667,50,22,Bethel,1007,74419,11.10389138,FALSE,24.19127524
58,15.9,49,29,Bethel,1007,79757,5.694595109,FALSE,17.24932324
58,12.11666667,49,29,Bethel,1007,74424,5.676112058,TRUE,19.29614213
58,9.283333333,49,29,Bethel,1007,74419,6.06436007,TRUE,23.74358075
58,8.166666667,49,29,Bethel,1007,92999,5.454735674,TRUE,19.66555748
58,5.4,49,29,Bethel,1007,74425,6.903571094,FALSE,15.42430218
58,3.433333333,49,29,Bethel,1007,57555,6.177783388,TRUE,18.94151711
58,1.666666667,49,29,Bethel,1007,57555,12.0404897,FALSE,15.02190053
58,0.766666667,49,29,Bethel,1007,74419,6.072585803,FALSE,18.70791614
60,13.26666667,45,27,Bethel,1007,92835,3.960573193,FALSE,24.95850227
60,10.83333333,45,27,Bethel,1007,65924,7.094272391,TRUE,18.14643874
60,4.966666667,45,27,Bethel,1007,74424,11.54654059,FALSE,25.14320191
60,4.083333333,45,27,Bethel,1007,92835,7.678568942,FALSE,4.034515527
60,0.066666667,45,27,Bethel,1007,57555,8.996501792,FALSE,23.74523425
64,14.48333333,24,29,Bethel,1008,122342,6.674719611,FALSE,24.2978687
64,8.783333333,24,29,Bethel,1008,131258,5.436446919,FALSE,29.85222109
64,7.266666667,24,29,Bethel,1008,131258,6.659048944,TRUE,25.14319698
64,1.516666667,24,29,Bethel,1008,94387,5.274346996,TRUE,26.87619793
93,5.766666667,47,0,Bethel,1008,73530,2.27219903,TRUE,2.955732773
93,3.666666667,47,0,Bethel,1008,100137,1.937799199,TRUE,2.156612703
65,9.866666667,57,37,Bethel,1008,102146,12.27902705,TRUE,26.7318124
66,13.73333333,60,0,Bethel,1008,73530,14.54717279,TRUE,2.873433394
71,18.66666667,40,0,Bethel,1008,122342,9.956108873,TRUE,4.929145197
71,7.783333333,40,0,Bethel,1008,102146,10.27162,TRUE,16.03693822
71,6.85,40,0,Bethel,1008,94388,2.714858921,FALSE,8.154727631
71,4.666666667,40,0,Bethel,1008,94697,3.928934323,FALSE,5.099773198
67,17.98333333,36,29,Bethel,1008,131258,12.7367588,FALSE,23.51659998
68,17.71666667,46,29,Bethel,1008,122342,13.06186297,FALSE,25.40912301
68,16.3,46,29,Bethel,1008,102146,6.868716509,TRUE,5.508217704
68,15.45,46,29,Bethel,1008,94697,10.09106866,FALSE,22.95759415
68,12.83333333,46,29,Bethel,1008,102146,3.980194421,FALSE,15.36732848
55,35.85,86,33,Bethel,1007,92999,8.411577269,TRUE,24.51196716
55,33,86,33,Bethel,1007,74424,7.337798713,FALSE,26.48617337
55,30.56666667,86,33,Bethel,1007,74424,11.35785394,TRUE,24.91851976
55,26.38333333,86,33,Bethel,1007,92997,5.591599629,TRUE,27.29171935
55,23.43333333,86,33,Bethel,1007,92997,5.02060075,FALSE,24.21162849
56,28.36666667,68,0,Bethel,1007,74419,2.935869715,TRUE,2.834465384
58,35.18333333,48,31,Bethel,1007,79757,5.690763334,FALSE,19.63527922
58,33.95,48,31,Bethel,1007,74424,6.378051688,FALSE,13.87582088
58,29.93333333,48,31,Bethel,1007,74424,7.030687788,FALSE,19.96029541
58,24.23333333,48,31,Bethel,1007,65924,9.146657125,TRUE,24.17296774
58,22.91666667,48,31,Bethel,1007,57555,7.108898947,FALSE,23.96891306
58,20.4,48,31,Bethel,1007,57555,5.512523955,TRUE,18.79682227
57,38.15,50,26,Bethel,1007,92835,11.41882116,TRUE,25.23305327
57,37.6,50,26,Bethel,1007,57555,8.745462269,TRUE,24.64773602
57,36.38333333,50,26,Bethel,1007,92835,6.971141926,FALSE,24.32139712
57,34.4,50,26,Bethel,1007,92835,5.211499453,FALSE,29.34759648
59,28.78333333,60,0,Bethel,1007,74425,4.098109313,TRUE,11.48639374
60,38.33333333,50,26,Bethel,1007,92999,6.947704505,FALSE,23.38665094
60,32.4,50,26,Bethel,1007,92997,6.38160826,FALSE,24.34635852
60,27.81666667,50,26,Bethel,1007,92835,4.671765248,TRUE,19.70013291
91,33.81666667,50,30,Bethel,1007,57555,7.521455752,FALSE,27.577696
91,31.41666667,50,30,Bethel,1007,74419,4.832071451,TRUE,24.60373141
64,35.01666667,30,35,Bethel,1008,94697,5.455706459,FALSE,24.01265645
64,30.93333333,30,35,Bethel,1008,94697,4.481638248,TRUE,25.60342164
64,29.46666667,30,35,Bethel,1008,122342,8.916005496,TRUE,23.47322049
64,26.88333333,30,35,Bethel,1008,131258,12.23811019,TRUE,23.00189156
64,26.05,30,35,Bethel,1008,73530,1.273071613,TRUE,3.832101174
64,21.85,30,35,Bethel,1008,102146,4.96442698,TRUE,16.99461566
92,31.78333333,41,0,Bethel,1008,94388,1.918730491,TRUE,8.064807241
65,32.08333333,50,36,Bethel,1008,73530,6.259781677,FALSE,27.22961852
66,34.91666667,56,0,Bethel,1008,130531,1.316565569,FALSE,1.234245729
67,36.88333333,36,25,Bethel,1008,131258,6.076846385,FALSE,23.04122043
67,31,36,25,Bethel,1008,94697,11.66073723,FALSE,24.25099815
68,37.26666667,46,26,Bethel,1008,100137,10.99062645,FALSE,23.05977878
68,37,46,26,Bethel,1008,94697,8.322219124,FALSE,22.82827734
68,35.45,46,26,Bethel,1008,94697,8.030114442,FALSE,23.8419074
